,Visitor,Browser
110273,9575718145141320605,Chrome
110274,7545121588966245443,Chrome
110275,2276124050126352860,Chrome
110276,5383173849872735377,Chrome
110277,4990384153613853615,Chrome
110278,899734769209063237,Chrome
110279,3819129970845369894,Chrome
110280,61158097788676531,Safari
110281,785124668962071314,Chrome
110282,8738397531432035613,Chrome
110283,522512297951875499,Chrome
110284,2175828389823859089,Chrome
110285,784629844844262532,Firefox
110286,5892891320238988076,Chrome
110287,2383506586854305736,Chrome
110288,260768543333626035,Chrome
110289,894573840812206996,Chrome
110290,8334925101372670635,Chrome
110291,4037964435126688401,Chrome
110292,239664634847109011,Safari
110293,8388599810336818038,Safari
110294,1627564494336437724,Chrome
110295,8028863505774454915,Chrome
110296,728389775198881224,Chrome
110297,8125783316624677951,Chrome
110298,306560965128341260,Chrome
110299,8725138533309579074,Chrome
110300,3435152002859468256,Chrome
110301,389090653069532456,Chrome
110302,3410519072451142532,Safari
110303,9267506831180094802,Chrome
110304,1798532859024183925,Chrome
110305,6110845347539337474,Chrome
110306,8739841854146885084,Chrome
110307,2055818140470902633,Chrome
110308,6010250598436085923,Chrome
110309,385383362092413042,Chrome
110310,4545045896453713803,Safari
110311,8104937287426371753,Chrome
110312,9465913952383818659,Chrome
110313,6663381560097572196,Chrome
110314,118978513954373059,Chrome
110315,2089439228610243784,Chrome
110316,3011756680369464252,Chrome
110317,3937532368230194618,Safari
110318,8521011360645835662,Chrome
110319,3630018959833412292,Chrome
110320,395761791975964822,Safari
110321,8388121064456833846,Chrome
110322,8681929286229859529,Safari
110323,5715888696810396175,Chrome
110324,2225109860058322389,Chrome
110325,5398735793097058286,Chrome
110326,8209892314699240931,Chrome
110327,362749493954519989,Chrome
110328,5110771854696397666,Chrome
110329,3608248543818677050,Firefox
110330,9811125704900707793,Chrome
110331,3138003961354643880,Chrome
110332,138180526619765567,Chrome
110333,7955804550860457915,Chrome
110334,4297907636411310720,Chrome
110335,800705123613030167,Chrome
110336,159074041843697871,Chrome
110337,5826223542747201892,Chrome
110338,6747937348740491504,Chrome
110339,610489668701380618,Chrome
110340,6321103113579236784,Chrome
110341,7918250904875490699,Safari
110342,7831153588410737092,Chrome
110343,4499507837249505319,Chrome
110344,8233329749451736210,Chrome
110345,7353767195625575492,Chrome
110346,9952616174324085427,Chrome
110347,2903427925238640180,Chrome
110348,2077246682030132594,Chrome
110349,6777077417665445785,Chrome
110350,6663381560097572196,Chrome
110351,276021833882970893,Chrome
110352,2540477240433751647,Chrome
110353,534736656930926810,Internet Explorer
110354,5391498777611156031,Chrome
110355,6196043864902755926,Chrome
110356,6255979091385010529,Chrome
110357,3471131023903358442,Internet Explorer
110358,9123556377051257357,Firefox
110359,107076854070556530,Chrome
110360,6419422751288458549,Chrome
110361,4694846055205225787,Chrome
110362,4720611761165997830,Chrome
110363,4737166072872840747,Chrome
110364,3344605118876641969,Chrome
110365,4064169031687593044,Chrome
110366,883622534391782887,Chrome
110367,9948982702207580903,Chrome
110368,9019105686347872841,Chrome
110369,8442680448375595223,Chrome
110370,4185589963889475535,Chrome
110371,4762774363850470944,Chrome
110372,4932410573457313705,Chrome
110373,592238492880121632,Chrome
110374,2133139809223951305,Chrome
110375,8921056296286718534,Chrome
110376,699644555574850963,Chrome
110377,3975635413992634982,Chrome
110378,225575629216777306,Safari
110379,7123104946209684596,Firefox
110380,3138377403213644311,Chrome
110381,3968636395556689085,Safari
110382,7856625083409326424,Chrome
110383,5615160633552523867,Chrome
110384,6061799702889717671,Chrome
110385,4940296810712133591,Chrome
110386,2042209453134179109,Chrome
110387,4370734073127337536,Chrome
110388,4998470064686350774,Safari
110389,2943934232259276762,Firefox
110390,5211338900963928751,Chrome
110391,8702698322449643919,Firefox
110392,74985847265523507,Chrome
110393,2406994197011370923,Chrome
110394,3496372210853302725,Safari
110395,3685421575089981999,Chrome
110396,6657767669088464087,Chrome
110397,946085548949296102,Chrome
110398,2152712696142191289,Safari
110399,2410515111030667488,Firefox
110400,747347566799467305,Internet Explorer
110401,6763077556468223453,Chrome
110402,2556826183110465554,Chrome
110403,3232542841906965431,Chrome
110404,915050757850492747,Chrome
110405,9206419130944380339,Chrome
110406,9995280433692302920,Chrome
110407,5208937953046059083,Chrome
110408,197548299826988535,Chrome
110409,4266431235622911371,Chrome
110410,8785150196190105327,Chrome
110411,6721768290712808359,Chrome
110412,2833650646672830283,Chrome
110413,8329702006417763949,Safari
110414,6341649274778547292,Chrome
110415,3533800041616031497,Safari
110416,2686406569587744396,Chrome
110417,749601085360862248,Chrome
110418,951994587590334348,Chrome
110419,5603808715250708211,Chrome
110420,300598444544454595,Safari
110421,626821230048591364,Chrome
110422,9327300993430146066,Chrome
110423,2777367559959930612,Chrome
110424,6016169532034396504,Chrome
110425,501389536810495555,Safari
110426,8924760956022529477,Chrome
110427,5111739417846462247,Chrome
110428,3089025420195881976,Chrome
110429,4613376350123218075,Chrome
110430,716559363879283087,Chrome
110431,3735701703058653800,Safari
110432,8646147845277448299,Chrome
110433,2334542446347570873,Safari
110434,1285916040087478645,Chrome
110435,887147068577834124,Chrome
110436,2432354095859161246,Chrome
110437,9956347227090605498,Chrome
110438,3585688268844948270,Chrome
110439,2924732874858172281,Chrome
110440,280550873992968419,Chrome
110441,6433949670844775356,Chrome
110442,6019591769287286842,Chrome
110443,6833770537272775789,Safari
110444,6040329004140805115,Chrome
110445,5830984783085627654,Chrome
110446,2965914019045074869,Chrome
110447,5690747716779139036,Chrome
110448,947543368266549678,Firefox
110449,2585496048146163389,Chrome
110450,9482544472489334744,Chrome
110451,2097157204962169336,Edge
110452,82001414223176,Chrome
110453,562325699784469979,Chrome
110454,532195781475107059,Chrome
110455,959009460527776409,Chrome
110456,7692438564345683907,Chrome
110457,6841731505845770396,Safari
110458,7550834406593792799,Amazon Silk
110459,5981954222415862512,Chrome
110460,518027205723003248,Chrome
110461,9072756856133512557,Chrome
110462,469806081514980994,Chrome
110463,2424610856299595098,Chrome
110464,8130587090166604598,Chrome
110465,8544002097020819794,Chrome
110466,390854446734489756,Chrome
110467,8413068470512078084,Chrome
110468,419615570356296072,Safari
110469,6431612783925997248,Chrome
110470,6450402942312095849,Safari
110471,4618488273902377915,Chrome
110472,7784215487302084791,Chrome
110473,2416357355410346234,Chrome
110474,7561080208189059698,Chrome
110475,1691262461712944619,Chrome
110476,3355420510284027864,Chrome
110477,915839018305487888,Chrome
110478,1189933414481517156,Chrome
110479,1180911993820312772,Internet Explorer
110480,5604802619701473251,Chrome
110481,8847476859723303699,Chrome
110482,1188960572232845015,Chrome
110483,6843021103780631500,Chrome
110484,7118053623982735626,Edge
110485,804438260065735472,Safari
110486,4808974885561715322,Firefox
110487,3319449010724126532,Chrome
110488,2787921414167899866,Chrome
110489,2825197632160198973,Chrome
110490,5889982916531745033,Chrome
110491,3544319698789912473,Chrome
110492,428895168644967565,Safari
110493,4961200072408009421,Chrome
110494,918482420944864579,Safari
110495,1366055354143997509,Chrome
110496,2503504680943602888,Safari
110497,3332902991363638581,Chrome
110498,8966527260268537377,Chrome
110499,4269279884422404154,Chrome
110500,286548891894666748,Chrome
110501,1642095213457251868,Chrome
110502,7892421818747372117,Chrome
110503,8083746536172350241,Chrome
110504,3233371775935814904,Chrome
110505,1085681242561976931,Chrome
110506,5272820829825899449,Chrome
110507,7822443678952596081,Chrome
110508,171583192168757548,Safari
110509,6479795425232637804,Safari
110510,6833770537272775789,Safari
110511,9596108241487733987,Firefox
110512,9392842294204951840,Chrome
110513,7708697419721821401,Chrome
110514,22641652530479973,Safari
110515,1926404766712488843,Chrome
110516,9503263320769884901,Chrome
110517,465752443160252018,Safari
110518,200745540740529116,Chrome
110519,2255559620975175990,Chrome
110520,5803406377701106260,Chrome
110521,4138274502424120758,Chrome
110522,6372679357351752974,Chrome
110523,1219162759910639210,Chrome
110524,9280754525183303803,Chrome
110525,4661046091814287265,Chrome
110526,5552581652896574549,Chrome
110527,3180180637822844491,Chrome
110528,123185021509094299,Chrome
110529,3980733175968032008,Chrome
110530,106063603600493523,Chrome
110531,5715888696810396175,Chrome
110532,9328100762799190938,Firefox
110533,9931617768636243761,Chrome
110534,4017913670369523612,Chrome
110535,7400420454284250148,Firefox
110536,733219058385493693,Safari
110537,3761531932899461347,Chrome
110538,4525699541911997768,Chrome
110539,9850419624481065692,Chrome
110540,5188382236273817030,Chrome
110541,7639125894732167820,Chrome
110542,5593024201767488013,Edge
110543,2918853193945202421,Chrome
110544,6323571345555087876,Chrome
110545,8080900435347746849,Chrome
110546,5310644471488480688,Safari
110547,9142952394787349489,Safari
110548,1219162759910639210,Chrome
110549,9880980015643386554,Chrome
110550,9111859864664926746,Chrome
110551,1716182036681293379,Chrome
110552,20127073537629545,Chrome
110553,8289036433765595299,Chrome
110554,5484255027369113213,Chrome
110555,5018753410641859317,Chrome
110556,3733835675959331968,Chrome
110557,78203040154328849,Chrome
110558,294715325435275737,Safari
110559,2124048453506060621,Chrome
110560,207342271544307763,Chrome
110561,8616386948005204197,Chrome
110562,6724868087097243065,Chrome
110563,483405958274326430,Chrome
110564,83964139069484153,Chrome
110565,4618488273902377915,Chrome
110566,8235991078295809660,Chrome
110567,3743323902703489418,Chrome
110568,5111739417846462247,Chrome
110569,2839393654954134276,Firefox
110570,8462260515362907602,Safari
110571,583878033514624340,Chrome
110572,3673190075177320283,Chrome
110573,2972947690277479777,Chrome
110574,9974232250427988367,Chrome
110575,2023800834960355845,Firefox
110576,6969285856438247424,Chrome
110577,7692438564345683907,Chrome
110578,924691897668681538,Chrome
110579,619912531299783536,Safari
110580,2292108483348448508,Safari
110581,4242866717716508821,Chrome
110582,5208937953046059083,Chrome
110583,5429715224330423936,Chrome
110584,562325699784469979,Chrome
110585,4866601788347310264,Safari
110586,7794703468039668930,Chrome
110587,798092277740906873,Chrome
110588,3770077969238052019,Chrome
110589,6764931831630110813,Chrome
110590,9739911317705292942,Chrome
110591,1755387251737597786,Safari
110592,1285175146327826816,Chrome
110593,9403189129656015201,Chrome
110594,3355420510284027864,Chrome
110595,113842242927238752,Chrome
110596,8574251866665511168,Chrome
110597,1988711919467285047,Chrome
110598,5018753410641859317,Chrome
110599,4745940614583046516,Chrome
110600,5337154861830571642,Chrome
110601,2467716302411065853,Safari
110602,8381337444284605612,Chrome
110603,7965265156545901045,Chrome
110604,2525242287007426466,Chrome
110605,6422935564920045566,Chrome
110606,9957791247335592695,Chrome
110607,3282526834147517212,Chrome
110608,9289690719773192803,Chrome
110609,2819425083243623763,Chrome
110610,33024620802809684,Chrome
110611,1658702239532336072,Chrome
110612,4984366501121503466,Chrome
110613,1835077302415445224,Chrome
110614,4670008614131034530,Chrome
110615,3345163376310988493,Chrome
110616,6649070514000241842,Chrome
110617,1467141040071374986,Chrome
110618,7756103894574714837,Chrome
110619,1157720551919445210,Chrome
110620,191180858641286054,Chrome
110621,9973589584320689317,Chrome
110622,6716580266461138297,Chrome
110623,7794703468039668930,Chrome
110624,4416147453119327218,Chrome
110625,9446508955335469702,Chrome
110626,4701260127334673239,Internet Explorer
110627,2586807659986814314,Firefox
110628,4017390908284962712,Chrome
110629,6342971129556393140,Chrome
110630,117738855063739749,Chrome
110631,9558145388456421164,Chrome
110632,66114867628959593,Chrome
110633,245318796921900331,Chrome
110634,2055818140470902633,Chrome
110635,4135499619436380932,Chrome
110636,1567538384843258959,Chrome
110637,3128896726987914881,Chrome
110638,2467716302411065853,Safari
110639,3705098385635161480,Chrome
110640,555059843722195488,Chrome
110641,8035911212149258356,Chrome
110642,569577240896933503,Chrome
110643,1814166460229302850,Chrome
110644,9289690719773192803,Chrome
110645,476894088375216381,Chrome
110646,8573135284651182701,Chrome
110647,722027892596472141,Chrome
110648,3918962321421709268,Chrome
110649,1308843236768324191,Chrome
110650,7965265156545901045,Chrome
110651,7817946123013268752,Chrome
110652,6179415313155508546,Chrome
110653,4701260127334673239,Internet Explorer
110654,6903095151297107595,Chrome
110655,8035911212149258356,Chrome
110656,9198385402037737332,Chrome
110657,4753006842944371356,Firefox
110658,9910833791961931015,Chrome
110659,7134940750309688733,Chrome
110660,5186958785231009280,Chrome
110661,6887023880509760074,Chrome
110662,2035380780406634679,Chrome
110663,4378206034493379325,Safari
110664,9733418881961671509,Firefox
110665,1893855938962725898,Safari
110666,7996493907594184640,Internet Explorer
